popularity,title,artist,bpm,enrgy,danceability,liveness,duration
popular,Invading My Mind,Jennifer Lopez,129,88,73,32,201
popular,Don't You Worry Child - Radio Edit,Swedish House Mafia,129,84,61,12,213
popular,Take Me To Church,Hozier,129,66,57,12,242
popular,Booty,Jennifer Lopez,129,95,71,26,210
popular,Chun-Li,Nicki Minaj,129,73,69,11,192
popular,Cooler Than Me - Single Mix,Mike Posner,130,82,77,70,213
popular,OMG (feat. will.i.am),Usher,130,75,78,36,269
popular,Meet Me Halfway,The Black Eyed Peas,130,63,80,32,284
popular,Sexy Bitch (feat. Akon),David Guetta,130,63,81,13,196
popular,Party Rock Anthem,LMFAO,130,74,75,27,262
popular,On The Floor,Jennifer Lopez,130,78,73,7,285
popular,Yeah 3x,Chris Brown,130,88,71,9,242
popular,Sexy And I Know It,LMFAO,130,86,71,19,199
popular,I Wanna Go,Britney Spears,130,55,70,33,210
popular,Moment 4 Life - Album Version (Edited),Nicki Minaj,130,88,50,22,279
popular,Part Of Me,Katy Perry,130,92,68,7,216
popular,Turn Up the Music,Chris Brown,130,84,59,16,228
popular,Play Hard (feat. Ne-Yo & Akon) - New Edit,David Guetta,130,87,72,66,209
popular,A Little Party Never Killed Nobody (All We Got),Fergie,130,62,76,9,241
popular,Clown,Emeli SandÈ,130,23,45,11,221
popular,Right Now - Dyro Radio Edit,Rihanna,130,74,53,24,186
popular,A Little Party Never Killed Nobody (All We Got),Fergie,130,62,76,9,241
popular,Anaconda,Nicki Minaj,130,60,96,21,260
popular,Sheezus,Lily Allen,130,50,78,11,235
popular,Break Free,Ariana Grande,130,70,69,20,215
popular,Elastic Heart,Sia,130,79,42,15,257
popular,I Want You To Know,Zedd,130,85,58,14,240
popular,Million Reasons,Lady Gaga,130,42,67,11,205
popular,Confident,Demi Lovato,130,75,59,9,206
popular,Blown,DNCE,130,95,63,10,197
popular,Never Be the Same - Radio Edit,Camila Cabello,130,69,63,12,227
popular,Drip (feat. Migos),Cardi B,130,59,97,8,264
popular,If I Had You,Adam Lambert,131,91,65,37,228
popular,Judas,Lady Gaga,131,93,66,27,249
popular,Marry The Night,Lady Gaga,131,88,61,46,265
popular,Till the World Ends,Britney Spears,132,71,69,20,238
popular,Foolish Games,Jewel,132,34,51,12,250
popular,Dark Horse,Katy Perry,132,59,65,17,216
popular,Naturally,Selena Gomez & The Scene,133,90,61,5,203
popular,Hold It Against Me,Britney Spears,133,72,65,24,229
popular,The One That Got Away,Katy Perry,134,80,69,16,227
popular,All About That Bass,Meghan Trainor,134,88,81,11,189
popular,In the Name of Love,Martin Garrix,134,52,50,45,196
popular,Dangerous Woman,Ariana Grande,134,60,66,36,236
popular,That's What I Like,Bruno Mars,134,56,85,9,207
popular,3,Britney Spears,135,71,70,14,213
popular,Someone Like You,Adele,135,33,56,10,285
popular,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,135,57,76,20,261
popular,Feel This Moment (feat. Christina Aguilera),Pitbull,136,76,67,34,230
popular,Atlas - From ìThe Hunger Games: Catching Fireî Soundtrack,Coldplay,136,45,28,11,236
popular,43776,BeyoncÈ,136,71,75,13,214
popular,I Like It,Cardi B,136,73,82,37,253
popular,Talk (feat. Disclosure),Khalid,136,40,90,6,198
popular,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",DJ Khaled,136,76,53,9,260
popular,My First Kiss - feat. Ke$ha,3OH!3,138,89,68,36,192
popular,TKO,Justin Timberlake,138,68,61,43,424
popular,Can't Remember to Forget You (feat. Rihanna),Shakira,138,81,69,14,207
popular,Say Something,A Great Big World,138,15,45,9,229
popular,Sucker,Jonas Brothers,138,73,84,11,181
popular,A Thousand Years,Christina Perri,139,41,42,11,285
popular,Runnin' (Lose It All),Naughty Boy,139,85,32,48,213
popular,Lips Are Movin,Meghan Trainor,139,83,78,11,183
popular,Runnin' (Lose It All),Naughty Boy,139,85,32,48,213
popular,Paradise,Coldplay,140,59,45,8,279
popular,Applause,Lady Gaga,140,78,67,11,212
popular,Gorilla,Bruno Mars,140,54,72,10,244
popular,"Let It Go - From ""Frozen / Single Version",Demi Lovato,140,66,50,27,226
popular,Drunk in Love,BeyoncÈ,140,62,59,18,323
popular,Malibu,Miley Cyrus,140,78,57,8,232
popular,In My Blood,Shawn Mendes,140,71,62,13,211
popular,Supernova,Ansel Elgort,140,62,77,21,191
popular,All I Ask,Adele,142,28,59,15,272
popular,All I Ask,Adele,142,28,59,15,272
popular,Silence,Marshmello,142,76,52,17,181
popular,Locked Out of Heaven,Bruno Mars,144,70,73,31,233
popular,Rude,MAGIC!,144,76,77,31,225
popular,human,Christina Perri,144,49,44,11,251
popular,When We Were Young,Adele,144,59,38,9,291
popular,Sorry Not Sorry,Demi Lovato,144,64,71,26,204
popular,Marry You,Bruno Mars,145,83,62,10,230
popular,Marry You,Bruno Mars,145,83,62,10,230
popular,2U (feat. Justin Bieber),David Guetta,145,61,53,23,195
popular,All The Right Moves,OneRepublic,146,95,53,28,238
popular,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,146,93,63,10,258
popular,Never Forget You,Zara Larsson,146,73,58,27,213
popular,Secrets,OneRepublic,148,76,52,12,225
popular,Animal,Neon Trees,148,83,48,38,212
popular,Pom Poms,Jonas Brothers,148,98,68,28,198
popular,Mercy,Shawn Mendes,148,66,56,11,209
popular,A L I E N S,Coldplay,148,88,43,21,282
popular,You're Mine (Eternal),Mariah Carey,149,58,63,38,224
popular,Heartbeat Song,Kelly Clarkson,149,80,49,6,199
popular,Dog Days Are Over,Florence + The Machine,150,81,50,12,253
popular,Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,150,85,51,12,185
popular,What the Hell,Avril Lavigne,150,93,58,14,221
popular,It Will Rain,Bruno Mars,150,84,58,8,258
popular,Stitches,Shawn Mendes,150,75,75,5,207
popular,Bang Bang,Jessie J,150,75,71,38,199
popular,Stitches,Shawn Mendes,150,75,75,5,207
popular,Kills You Slowly,The Chainsmokers,150,44,70,13,213
popular,E.T.,Katy Perry,152,87,62,37,230
popular,Antisocial (with Travis Scott),Ed Sheeran,152,82,72,36,162
popular,Everybody Talks,Neon Trees,155,92,47,31,177
popular,On My Mind,Ellie Goulding,155,71,70,9,213
popular,"Feel The Light - From The ""Home"" Soundtrack",Jennifer Lopez,156,60,47,9,292
popular,Hello,Adele,158,45,48,9,295
popular,Messin' Around,Pitbull,158,81,57,4,223
popular,Truth Hurts,Lizzo,158,62,72,12,173
popular,Side To Side,Ariana Grande,159,74,65,24,226
popular,End Game,Taylor Swift,159,59,65,11,245
popular,Wide Awake,Katy Perry,160,68,51,39,221
popular,Underneath the Tree,Kelly Clarkson,160,81,51,21,230
popular,"Happy - From ""Despicable Me 2""",Pharrell Williams,160,82,65,9,233
popular,Shake It Off,Taylor Swift,160,80,65,33,219
popular,She Looks So Perfect,5 Seconds of Summer,160,95,49,33,202
popular,Don't Let Me Down,The Chainsmokers,160,87,53,14,208
popular,...Ready For It? - BloodPopÆ Remix,Taylor Swift,160,84,58,10,190
popular,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,163,70,63,11,215
popular,Bound To You - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,164,41,29,13,264
popular,Send My Love (To Your New Lover),Adele,164,52,69,17,223
popular,Love Incredible (feat. Camila Cabello),Cashmere Cat,167,50,37,20,180
popular,Let Me,ZAYN,168,57,46,10,185
popular,Impossible,James Arthur,170,70,38,11,209
popular,XO,BeyoncÈ,170,79,47,31,216
popular,Love On The Brain,Rihanna,172,64,51,8,224
popular,Heart Attack,Demi Lovato,174,79,50,24,211
popular,Chandelier,Sia,174,78,29,7,216
popular,Price Tag,Jessie J,175,83,64,27,223
popular,Don't Be A Fool,Shawn Mendes,175,34,47,10,216
popular,Genie In a Bottle,Christina Aguilera,176,80,63,14,218
popular,Despacito - Remix,Luis Fonsi,178,82,65,10,229
popular,Roar,Katy Perry,180,77,55,35,224
popular,Dusk Till Dawn - Radio Edit,ZAYN,180,44,26,11,239
popular,"How Far I'll Go - From ""Moana""",Alessia Cara,181,54,31,7,176
popular,Hard,Rihanna,182,75,31,65,251
popular,We Are Young (feat. Janelle Mon·e),fun.,184,64,38,8,251
popular,Rock N Roll,Avril Lavigne,184,96,47,34,207
popular,Brave,Sara Bareilles,185,84,55,4,221
popular,Whataya Want from Me,Adam Lambert,186,68,44,6,227
popular,Partition,BeyoncÈ,186,44,41,31,319
popular,Picky - Remix,Joey Montana,186,81,70,37,225
popular,Starboy,The Weeknd,186,59,68,14,230
popular,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,190,61,26,13,253
popular,Animals,Maroon 5,190,74,28,59,231
popular,Chained To The Rhythm,Katy Perry,190,80,45,20,238
popular,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,192,77,35,12,191
popular,I'll Show You,Justin Bieber,192,61,36,18,200
popular,The Greatest,Sia,192,73,67,6,210
popular,How Ya Doin'? (feat. Missy Elliott),Little Mix,201,95,36,37,211
popular,L.A.LOVE (la la),Fergie,202,39,48,26,193
popular,FourFiveSeconds,Rihanna,206,27,58,13,188
unpopular,Erupting Steam,Pink Noise Therapy,0,2.02E-05,0,0.362,104.046
unpopular,Abrupt Static,Pink Noise Therapy,0,0.00203,0,0.741,175
unpopular,Simple Times,Pink Noise Therapy,0,2.00E-05,0,0.305,225
unpopular,Calming Hiss,Pink Noise Therapy,0,1.98E-05,0,0.968,215
unpopular,Rumble,Pink Noise Therapy,0,0.0017,0,0.149,123.75
unpopular,Relaxing Pink Noise,Pink Noise Therapy,0,1.97E-05,0,0.439,194
unpopular,Computer Noise,Pink Noise Therapy,0,0.0535,0,0.241,210.798
unpopular,Extractor Vent,Pink Noise Therapy,0,0.000187,0,0.95,215
unpopular,Calmness,Pink Noise Therapy,0,2.74E-05,0,0.111,64
unpopular,Oscillator,Pink Noise Therapy,0,0.00022,0,0.112,277
unpopular,Outer Space Static,Pink Noise Therapy,0,0.00028,0,0.0963,158.4
unpopular,Sleepy Sunrise,Nature Sound Series,0,0.432,0,0.75,179.424
unpopular,8:40,Coral Thief,0,2.02E-05,0,0.105,1949.34
unpopular,The Finale,Danny Elfman,38.569,0.2,0.283,0.106,85.907
unpopular,Interlude Barrera),Dj Teddy,42.933,0.546,0.792,0.136,17.951
unpopular,Restful Repose,Meditative Zen,43.598,0.0206,0.476,0.107,128
unpopular,Go Go Boots,Vickie Winans,47.788,0.449,0.549,0.375,292.307
unpopular,"Big Balls, Head, and Pills",Melanie Comarcho,48.683,0.581,0.37,0.785,192.838
unpopular,Happy Place,Pink Noise Therapy,49.631,0.136,0.223,0.178,132
unpopular,"Meanwhile, 450 Years Later",Harry Manfredini,51.206,0.0304,0.163,0.109,168.026
unpopular,Enlightening Tidal Surge,Ocean Waves For Sleep,51.721,0.182,0.256,0.434,181.909
unpopular,Sacred Seawater,Ocean Waves For Sleep,51.902,0.0332,0.0626,0.327,205.593
unpopular,Mother-in-Law Blues,Hope Waits,52.354,0.51,0.326,0.268,171.12
unpopular,All Blazk Hoodie,DB MONEYCRAZY,54.212,0.676,0.628,0.192,125.127
unpopular,Cuid√°ndote,Bebe,55.094,0.149,0.414,0.101,230.587
unpopular,Mediterranean Ripple,Ocean Waves For Sleep,55.7,0.0555,0.0624,0.486,356.616
unpopular,where there's life,Zella Rae,56.037,0.0562,0.138,0.127,334.028
unpopular,im Hot in My Cityyy,Pookiegg,56.257,0.633,0.713,0.0896,170.005
unpopular,A Moment of Serenity,Meditative Zen,56.287,0.0588,0.0625,0.108,184
unpopular,Rock Ice,Zeros Second,56.682,0.311,0.575,0.102,147.132
unpopular,Smooth Bay,Ocean Waves For Sleep,56.975,0.157,0.244,0.42,191.126
unpopular,Bottom of the Barrel,Garret Fitch,56.979,0.435,0.336,0.0898,198.547
unpopular,He Shall Feed His Flock,New Jersey Mass Choir,57.572,0.315,0.107,0.104,448.307
unpopular,Wind The Bobbin Up,Kidzone,58.444,0.0386,0.783,0.168,39.893
unpopular,HOMEGIRLS,Myles T. Jordan,58.564,0.809,0.305,0.0357,193.699
unpopular,Becoming A Bore,Glen D. Giles,58.77,0.21,0.525,0.1,181.547
unpopular,"The subtle sound, light and scent that soothe and heal",Tmang,59.005,0.107,0.0648,0.0927,600
unpopular,Without You - Snippet,Latif,59.013,0.357,0.708,0.0851,73.36
unpopular,Tre Jones,Saint James,59.853,0.751,0.443,0.358,145.959
unpopular,Wonderful Boy,Terra Trona,60.014,0.22,0.518,0.543,188.875
unpopular,Two Worlds,Piano Mood,60.019,0.00304,0.594,0.0815,211.984
unpopular,Stardust - Instrumental,Peter Nero,60.124,0.123,0.437,0.0889,286.573
unpopular,Can't Let Love - Snippet,Latif,60.555,0.54,0.66,0.0902,63.893
unpopular,When Next in Love I Fall,The Magnetic Fields,60.66,0.342,0.255,0.102,138.996
unpopular,Clouds,62 Flat,60.968,0.191,0.852,0.111,293.395
unpopular,Delicate Rains,Sonido Del Bosque y Naturaleza,61.456,0.994,0.634,0.848,114.547
unpopular,Infinite Calm,Zen Path,61.856,0.0253,0.166,0.0965,193.065
unpopular,Remembering Marina,Jarryd Elias,62.188,0.0384,0.108,0.0704,127.908
unpopular,God Ain't No Stained Glass Window,Kathy Mattea,62.302,0.0332,0.351,0.0967,218.76
unpopular,Indefinite,Robert W Hildreth,62.322,0.0919,0.21,0.246,184.013
unpopular,Alone,Slava Chekhov,62.362,0.0157,0.508,0.0836,154.645
unpopular,My Old Flame - Mono Mix,Max Roach,63.109,0.287,0.543,0.277,219.573
unpopular,When I Fall In Love,Peter Nero,63.147,0.115,0.38,0.167,360.227
unpopular,A Futile Apology,Slava Chekhov,63.264,0.0156,0.585,0.0894,224.427
unpopular,Cigarettes and Coffee,Hope Waits,63.558,0.375,0.233,0.0651,253.56
unpopular,Greener World,Gwilym Gold,63.73,0.151,0.121,0.0874,236.747
unpopular,Alpine Ridge,Piano Mood,63.929,0.00328,0.619,0.123,228.126
unpopular,Whisper,Piano Mood,63.937,0.0272,0.244,0.19,184.967
unpopular,C Major,Chilly Gonzales,63.985,0.119,0.46,0.105,266.28
unpopular,Hit The Hay,Bedtime Instrumental Piano Music Academy,64.208,0.00577,0.779,0.102,140.098
unpopular,Hit The Hay,Bedtime Instrumental Piano Music Academy,64.208,0.00577,0.779,0.102,140.098
unpopular,Madison to St Cloud,Paris Street,64.248,0.52,0.298,0.112,226.915
unpopular,Cheap Men,Melanie Comarcho,64.363,0.603,0.493,0.834,116.458
unpopular,For Anna,Piano Mood,64.371,0.0692,0.412,0.0983,198.795
unpopular,Leon,Piano Mood,64.438,0.00108,0.49,0.114,180.484
unpopular,Marsh Meditation,Sonidos de la Naturaleza para Dormir,64.631,0.391,0.11,0.383,187.198
unpopular,Nightland,Piano Mood,64.798,0.0262,0.398,0.11,194.458
unpopular,"Desert Sands, Pt. 1",Vapid Rumors,64.946,0.426,0.597,0.109,132.676
unpopular,Tranquillity,Bedtime Instrumental Piano Music Academy,64.994,0.00674,0.556,0.0999,211.005
unpopular,Tranquillity,Bedtime Instrumental Piano Music Academy,64.994,0.00674,0.556,0.0999,211.005
unpopular,Bedtime Meander,Lluvia del Bosque,65.192,0.387,0.219,0.399,207.794
unpopular,Journey's End,Piano Mood,65.212,0.0194,0.423,0.107,194.815
unpopular,yankee fakir,Zella Rae,65.445,0.0354,0.0629,0.113,332.487
unpopular,Burn Down - Live at SG Studios,Cade Holliday,65.768,0.277,0.644,0.115,197.824
unpopular,Blind As I Am,Indiana,65.891,0.297,0.358,0.123,221.013
unpopular,Keys of Peace,Piano Mood,66.151,0.0042,0.558,0.107,215.532
unpopular,My Funny Valentine,Peter Nero,66.207,0.19,0.422,0.0904,301.48
unpopular,Blanket of Snow,Piano Mood,66.304,0.029,0.491,0.0937,160.5
unpopular,Etherea,Piano Mood,66.384,0.0072,0.626,0.149,198.016
unpopular,Flying Without Wings,Shadowdream,66.519,0.0515,0.0621,0.102,276
unpopular,Head And Shoulders,Kidzone,66.744,0.24,0.787,0.109,67.013
unpopular,whispering city,Zella Rae,66.792,0.0532,0.177,0.114,337.528
unpopular,Susan Song,Demian Slade,66.876,0.0256,0.331,0.0775,396.676
unpopular,Morning Sky,Piano Mood,67.262,0.00343,0.51,0.163,192.605
unpopular,Melancholy,Clara Ponty,67.52,0.0733,0.25,0.12,197.573
unpopular,when a girl's beautiful,Zella Rae,67.536,0.0818,0.177,0.157,335.308
unpopular,The Situation,Glenn Wiggins,67.683,0.277,0.284,0.291,151.55
unpopular,"Glory, Glory",Daniel Ballinger,67.701,0.273,0.505,0.264,191.947
unpopular,Sweden,Piano Mood,67.723,0.0602,0.324,0.0968,227.149
unpopular,Old Friends,Piano Mood,67.859,0.0147,0.66,0.109,173.066
unpopular,Let It Snow,Steve Chavez,67.874,0.59,0.614,0.2,194.507
unpopular,Imma G - Main,Dem Get Away Boyz,67.961,0.752,0.564,0.342,264.76
unpopular,Deep Relaxation,Zen Path,68.065,0.0449,0.119,0.0871,107.854
unpopular,April's Fool,Piano Mood,68.238,0.0271,0.502,0.0944,208.75
unpopular,Distant Noise,Pink Noise Therapy,68.386,0.45,0.187,0.0977,194.25
unpopular,Healing Harmonies,Meditative Zen,68.409,0.00725,0.365,0.109,172
unpopular,Lands End,Piano Mood,68.428,0.00812,0.45,0.113,201.278
unpopular,By the River,Piano Mood,68.488,0.0106,0.593,0.0985,215.598
unpopular,Slow Emotion,Sound Frames,68.504,0.174,0.24,0.0913,55.75
unpopular,Transcend,Robert W Hildreth,68.74,0.0323,0.278,0.211,208
unpopular,Happy Thought,Bedtime Instrumental Piano Music Academy,68.748,0.00234,0.372,0.0932,185.736
unpopular,Happy Thought,Bedtime Instrumental Piano Music Academy,68.748,0.00234,0.372,0.0932,185.736
unpopular,Daybreak,Piano Mood,68.751,0.0319,0.467,0.135,178.835
unpopular,The Last Time,Piano Mood,68.773,0.0417,0.477,0.103,203.25
unpopular,Out of Reach,Piano Mood,68.968,0.0488,0.404,0.116,216.574
unpopular,Stay Young,Piano Mood,69.043,0.0116,0.362,0.128,225.883
unpopular,Reminicence,Clara Ponty,69.105,0.147,0.32,0.0723,195.733
unpopular,The Itsy Bitsy Spider,Classical Lullabies TaTaTa,69.18,0.0926,0.695,0.162,70.877
unpopular,Serenity is the state of being calm and peaceful,Tmang,69.352,0.141,0.0604,0.111,600
unpopular,Blissful Tranquility,Meditative Zen,69.596,0.05,0.0647,0.157,174
unpopular,Pullup n Show (feat. Trae tha Truth),Mack Biggers,69.636,0.945,0.411,0.178,195.533
unpopular,Lazy Days,Piano Mood,69.721,0.0743,0.271,0.106,237.75
unpopular,Smell The Hate,T-Tomp,69.781,0.391,0.594,0.0873,97.032
unpopular,The focus on the present moment and the inner self,Tmang,69.867,0.134,0.182,0.107,315.688
unpopular,Luna,The Aliens,69.905,0.397,0.192,0.0803,214.64
unpopular,Trials & Tribulations,Dj Teddy,69.951,0.649,0.51,0.193,208.484
unpopular,CTC,Rotten Sound,69.988,0.802,0.29,0.517,144.32
unpopular,Nightmare Facades,Shadowdream,70.011,0.316,0.142,0.105,348
unpopular,Silent Whispers,Zen Path,70.204,0.085,0.191,0.0882,122.047
unpopular,City Fog,Piano Mood,70.219,0.0546,0.29,0.0999,195.674
unpopular,Deep End,Bluejeans,70.222,0.587,0.349,0.139,182.282
unpopular,Breathing Space,Zen Path,70.314,0.0175,0.211,0.0992,184.764
unpopular,Big Wolf,Zeros Second,70.335,0.864,0.415,0.328,264.204
unpopular,Between Channels,Pink Noise Therapy,70.446,1,0.0583,0.699,112.682
unpopular,You Need a Pantyliner,Melanie Comarcho,70.485,0.67,0.463,0.858,103.542
unpopular,Waterfall,Piano Mood,70.519,0.0723,0.394,0.0887,207.201
unpopular,Shine a Light,Piano Mood,70.701,0.00215,0.547,0.0812,215.72
unpopular,A Summer Stroll,Sonidos de la Naturaleza para Dormir,70.705,0.367,0.28,0.291,192.08
unpopular,Mists of Time,Piano Mood,70.922,0.0288,0.301,0.106,203.138
unpopular,Eastern Shoreline,Winds and Oceans,71.004,0.41,0.203,0.37,135.51
unpopular,Izanami,Prismo Eclectic,71.053,0.0714,0.488,0.106,122.182
unpopular,Orca,Embien,71.085,0.0678,0.182,0.117,174.875
unpopular,Broken Sleep,Pink Noise Therapy,71.235,0.0293,0.247,0.0864,166.531
unpopular,Amen,The Aliens,71.236,0.227,0.203,0.102,77.933
unpopular,Sinti No Soy Nada,Kurlin,71.383,0.396,0.39,0.084,174.789
unpopular,Marvin Gayy,ynslilblake,71.492,0.372,0.564,0.102,191.494
unpopular,Echo Chamber,Piano Mood,71.514,0.0423,0.447,0.126,204.02
unpopular,Death Could Not Hold Him (Live),The Wilburns,71.653,0.359,0.469,0.265,535.067
unpopular,Give Love on Christmas Day,J. Chang-Tablada,71.897,0.371,0.469,0.182,206.017
unpopular,Been Through Enough,Garret Fitch,71.923,0.26,0.294,0.0894,267.64
unpopular,Map Of The World,Chilly Gonzales,72.01,0.524,0.624,0.389,231.52
unpopular,Look of Love,Piano Mood,72.043,0.0386,0.526,0.145,198
unpopular,Exhale,Sound Frames,72.065,0.291,0.278,0.172,164
unpopular,Many Times,Piano Mood,72.085,0.096,0.251,0.118,213.5
unpopular,Face In His Lap,FGM HEC,72.375,0.63,0.634,0.172,154.202
unpopular,"I Know, I Know",Gwilym Gold,72.4,0.257,0.176,0.12,292.147
unpopular,Santa Clause Is Back in Town,J. Chang-Tablada,72.415,0.379,0.635,0.107,173.552
