popularity,title,artist,bpm,enrgy,danceability,liveness,duration
popular,Invading My Mind,Jennifer Lopez,129,88,73,32,201
popular,Don't You Worry Child - Radio Edit,Swedish House Mafia,129,84,61,12,213
popular,Take Me To Church,Hozier,129,66,57,12,242
popular,Booty,Jennifer Lopez,129,95,71,26,210
popular,Chun-Li,Nicki Minaj,129,73,69,11,192
popular,Cooler Than Me - Single Mix,Mike Posner,130,82,77,70,213
popular,OMG (feat. will.i.am),Usher,130,75,78,36,269
popular,Meet Me Halfway,The Black Eyed Peas,130,63,80,32,284
popular,Sexy Bitch (feat. Akon),David Guetta,130,63,81,13,196
popular,Party Rock Anthem,LMFAO,130,74,75,27,262
popular,On The Floor,Jennifer Lopez,130,78,73,7,285
popular,Yeah 3x,Chris Brown,130,88,71,9,242
popular,Sexy And I Know It,LMFAO,130,86,71,19,199
popular,I Wanna Go,Britney Spears,130,55,70,33,210
popular,Moment 4 Life - Album Version (Edited),Nicki Minaj,130,88,50,22,279
popular,Part Of Me,Katy Perry,130,92,68,7,216
popular,Turn Up the Music,Chris Brown,130,84,59,16,228
popular,Play Hard (feat. Ne-Yo & Akon) - New Edit,David Guetta,130,87,72,66,209
popular,A Little Party Never Killed Nobody (All We Got),Fergie,130,62,76,9,241
popular,Clown,Emeli SandÈ,130,23,45,11,221
popular,Right Now - Dyro Radio Edit,Rihanna,130,74,53,24,186
popular,A Little Party Never Killed Nobody (All We Got),Fergie,130,62,76,9,241
popular,Anaconda,Nicki Minaj,130,60,96,21,260
popular,Sheezus,Lily Allen,130,50,78,11,235
popular,Break Free,Ariana Grande,130,70,69,20,215
popular,Elastic Heart,Sia,130,79,42,15,257
popular,I Want You To Know,Zedd,130,85,58,14,240
popular,Million Reasons,Lady Gaga,130,42,67,11,205
popular,Confident,Demi Lovato,130,75,59,9,206
popular,Blown,DNCE,130,95,63,10,197
popular,Never Be the Same - Radio Edit,Camila Cabello,130,69,63,12,227
popular,Drip (feat. Migos),Cardi B,130,59,97,8,264
popular,If I Had You,Adam Lambert,131,91,65,37,228
popular,Judas,Lady Gaga,131,93,66,27,249
popular,Marry The Night,Lady Gaga,131,88,61,46,265
popular,Till the World Ends,Britney Spears,132,71,69,20,238
popular,Foolish Games,Jewel,132,34,51,12,250
popular,Dark Horse,Katy Perry,132,59,65,17,216
popular,Naturally,Selena Gomez & The Scene,133,90,61,5,203
popular,Hold It Against Me,Britney Spears,133,72,65,24,229
popular,The One That Got Away,Katy Perry,134,80,69,16,227
popular,All About That Bass,Meghan Trainor,134,88,81,11,189
popular,In the Name of Love,Martin Garrix,134,52,50,45,196
popular,Dangerous Woman,Ariana Grande,134,60,66,36,236
popular,That's What I Like,Bruno Mars,134,56,85,9,207
popular,3,Britney Spears,135,71,70,14,213
popular,Someone Like You,Adele,135,33,56,10,285
popular,Summer Bummer (feat. A$AP Rocky & Playboi Carti),Lana Del Rey,135,57,76,20,261
popular,Feel This Moment (feat. Christina Aguilera),Pitbull,136,76,67,34,230
popular,Atlas - From ìThe Hunger Games: Catching Fireî Soundtrack,Coldplay,136,45,28,11,236
popular,43776,BeyoncÈ,136,71,75,13,214
popular,I Like It,Cardi B,136,73,82,37,253
popular,Talk (feat. Disclosure),Khalid,136,40,90,6,198
popular,"No Brainer (feat. Justin Bieber, Chance the Rapper & Quavo)",DJ Khaled,136,76,53,9,260
popular,My First Kiss - feat. Ke$ha,3OH!3,138,89,68,36,192
popular,TKO,Justin Timberlake,138,68,61,43,424
popular,Can't Remember to Forget You (feat. Rihanna),Shakira,138,81,69,14,207
popular,Say Something,A Great Big World,138,15,45,9,229
popular,Sucker,Jonas Brothers,138,73,84,11,181
popular,A Thousand Years,Christina Perri,139,41,42,11,285
popular,Runnin' (Lose It All),Naughty Boy,139,85,32,48,213
popular,Lips Are Movin,Meghan Trainor,139,83,78,11,183
popular,Runnin' (Lose It All),Naughty Boy,139,85,32,48,213
popular,Paradise,Coldplay,140,59,45,8,279
popular,Applause,Lady Gaga,140,78,67,11,212
popular,Gorilla,Bruno Mars,140,54,72,10,244
popular,"Let It Go - From ""Frozen / Single Version",Demi Lovato,140,66,50,27,226
popular,Drunk in Love,BeyoncÈ,140,62,59,18,323
popular,Malibu,Miley Cyrus,140,78,57,8,232
popular,In My Blood,Shawn Mendes,140,71,62,13,211
popular,Supernova,Ansel Elgort,140,62,77,21,191
popular,All I Ask,Adele,142,28,59,15,272
popular,All I Ask,Adele,142,28,59,15,272
popular,Silence,Marshmello,142,76,52,17,181
popular,Locked Out of Heaven,Bruno Mars,144,70,73,31,233
popular,Rude,MAGIC!,144,76,77,31,225
popular,human,Christina Perri,144,49,44,11,251
popular,When We Were Young,Adele,144,59,38,9,291
popular,Sorry Not Sorry,Demi Lovato,144,64,71,26,204
popular,Marry You,Bruno Mars,145,83,62,10,230
popular,Marry You,Bruno Mars,145,83,62,10,230
popular,2U (feat. Justin Bieber),David Guetta,145,61,53,23,195
popular,All The Right Moves,OneRepublic,146,95,53,28,238
popular,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,146,93,63,10,258
popular,Never Forget You,Zara Larsson,146,73,58,27,213
popular,Secrets,OneRepublic,148,76,52,12,225
popular,Animal,Neon Trees,148,83,48,38,212
popular,Pom Poms,Jonas Brothers,148,98,68,28,198
popular,Mercy,Shawn Mendes,148,66,56,11,209
popular,A L I E N S,Coldplay,148,88,43,21,282
popular,You're Mine (Eternal),Mariah Carey,149,58,63,38,224
popular,Heartbeat Song,Kelly Clarkson,149,80,49,6,199
popular,Dog Days Are Over,Florence + The Machine,150,81,50,12,253
popular,Something's Got A Hold On Me - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,150,85,51,12,185
popular,What the Hell,Avril Lavigne,150,93,58,14,221
popular,It Will Rain,Bruno Mars,150,84,58,8,258
popular,Stitches,Shawn Mendes,150,75,75,5,207
popular,Bang Bang,Jessie J,150,75,71,38,199
popular,Stitches,Shawn Mendes,150,75,75,5,207
popular,Kills You Slowly,The Chainsmokers,150,44,70,13,213
popular,E.T.,Katy Perry,152,87,62,37,230
popular,Antisocial (with Travis Scott),Ed Sheeran,152,82,72,36,162
popular,Everybody Talks,Neon Trees,155,92,47,31,177
popular,On My Mind,Ellie Goulding,155,71,70,9,213
popular,"Feel The Light - From The ""Home"" Soundtrack",Jennifer Lopez,156,60,47,9,292
popular,Hello,Adele,158,45,48,9,295
popular,Messin' Around,Pitbull,158,81,57,4,223
popular,Truth Hurts,Lizzo,158,62,72,12,173
popular,Side To Side,Ariana Grande,159,74,65,24,226
popular,End Game,Taylor Swift,159,59,65,11,245
popular,Wide Awake,Katy Perry,160,68,51,39,221
popular,Underneath the Tree,Kelly Clarkson,160,81,51,21,230
popular,"Happy - From ""Despicable Me 2""",Pharrell Williams,160,82,65,9,233
popular,Shake It Off,Taylor Swift,160,80,65,33,219
popular,She Looks So Perfect,5 Seconds of Summer,160,95,49,33,202
popular,Don't Let Me Down,The Chainsmokers,160,87,53,14,208
popular,...Ready For It? - BloodPopÆ Remix,Taylor Swift,160,84,58,10,190
popular,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,163,70,63,11,215
popular,Bound To You - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,164,41,29,13,264
popular,Send My Love (To Your New Lover),Adele,164,52,69,17,223
popular,Love Incredible (feat. Camila Cabello),Cashmere Cat,167,50,37,20,180
popular,Let Me,ZAYN,168,57,46,10,185
popular,Impossible,James Arthur,170,70,38,11,209
popular,XO,BeyoncÈ,170,79,47,31,216
popular,Love On The Brain,Rihanna,172,64,51,8,224
popular,Heart Attack,Demi Lovato,174,79,50,24,211
popular,Chandelier,Sia,174,78,29,7,216
popular,Price Tag,Jessie J,175,83,64,27,223
popular,Don't Be A Fool,Shawn Mendes,175,34,47,10,216
popular,Genie In a Bottle,Christina Aguilera,176,80,63,14,218
popular,Despacito - Remix,Luis Fonsi,178,82,65,10,229
popular,Roar,Katy Perry,180,77,55,35,224
popular,Dusk Till Dawn - Radio Edit,ZAYN,180,44,26,11,239
popular,"How Far I'll Go - From ""Moana""",Alessia Cara,181,54,31,7,176
popular,Hard,Rihanna,182,75,31,65,251
popular,We Are Young (feat. Janelle Mon·e),fun.,184,64,38,8,251
popular,Rock N Roll,Avril Lavigne,184,96,47,34,207
popular,Brave,Sara Bareilles,185,84,55,4,221
popular,Whataya Want from Me,Adam Lambert,186,68,44,6,227
popular,Partition,BeyoncÈ,186,44,41,31,319
popular,Picky - Remix,Joey Montana,186,81,70,37,225
popular,Starboy,The Weeknd,186,59,68,14,230
popular,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,190,61,26,13,253
popular,Animals,Maroon 5,190,74,28,59,231
popular,Chained To The Rhythm,Katy Perry,190,80,45,20,238
popular,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,192,77,35,12,191
popular,I'll Show You,Justin Bieber,192,61,36,18,200
popular,The Greatest,Sia,192,73,67,6,210
popular,How Ya Doin'? (feat. Missy Elliott),Little Mix,201,95,36,37,211
popular,L.A.LOVE (la la),Fergie,202,39,48,26,193
popular,FourFiveSeconds,Rihanna,206,27,58,13,188
unpopular,Erupting Steam,Pink Noise Therapy,0,2.02E-03,0,0.362,104.046
unpopular,Abrupt Static,Pink Noise Therapy,0,2.03E-01,0,0.741,175
unpopular,Simple Times,Pink Noise Therapy,0,2.00E-03,0,0.305,225
unpopular,Calming Hiss,Pink Noise Therapy,0,1.98E-03,0,0.968,215
unpopular,Rumble,Pink Noise Therapy,0,1.70E-01,0,0.149,123.75
unpopular,Relaxing Pink Noise,Pink Noise Therapy,0,1.97E-03,0,0.439,194
unpopular,Computer Noise,Pink Noise Therapy,0,5.35E+00,0,0.241,210.798
unpopular,Extractor Vent,Pink Noise Therapy,0,1.87E-02,0,0.95,215
unpopular,Calmness,Pink Noise Therapy,0,2.74E-03,0,0.111,64
unpopular,Oscillator,Pink Noise Therapy,0,2.20E-02,0,0.112,277
unpopular,Outer Space Static,Pink Noise Therapy,0,2.80E-02,0,0.0963,158.4
unpopular,Sleepy Sunrise,Nature Sound Series,0,4.32E+01,0,0.75,179.424
unpopular,8:40,Coral Thief,0,2.02E-03,0,0.105,1949.34
unpopular,The Finale,Danny Elfman,38.569,2.00E+01,28.3,12.7,85.907
unpopular,Interlude Barrera),Dj Teddy,42.933,5.46E+01,79.2,8.96,17.951
unpopular,Restful Repose,Meditative Zen,43.598,2.06E+00,47.6,10.8,128
unpopular,Go Go Boots,Vickie Winans,47.788,4.49E+01,54.9,10.2,292.307
unpopular,"Big Balls, Head, and Pills",Melanie Comarcho,48.683,5.81E+01,37,42,192.838
unpopular,Happy Place,Pink Noise Therapy,49.631,1.36E+01,22.3,8.98,132
unpopular,"Meanwhile, 450 Years Later",Harry Manfredini,51.206,3.04E+00,16.3,10.4,168.026
unpopular,Enlightening Tidal Surge,Ocean Waves For Sleep,51.721,1.82E+01,25.6,16.8,181.909
unpopular,Sacred Seawater,Ocean Waves For Sleep,51.902,3.32E+00,6.26,3.57,205.593
unpopular,Mother-in-Law Blues,Hope Waits,52.354,5.10E+01,32.6,10,171.12
unpopular,All Blazk Hoodie,DB MONEYCRAZY,54.212,6.76E+01,62.8,9.27,125.127
unpopular,Cuid√°ndote,Bebe,55.094,1.49E+01,41.4,8.51,230.587
unpopular,Mediterranean Ripple,Ocean Waves For Sleep,55.7,5.55E+00,6.24,35.8,356.616
unpopular,where there's life,Zella Rae,56.037,5.62E+00,13.8,54.3,334.028
unpopular,im Hot in My Cityyy,Pookiegg,56.257,6.33E+01,71.3,8.15,170.005
unpopular,A Moment of Serenity,Meditative Zen,56.287,5.88E+00,6.25,8.89,184
unpopular,Rock Ice,Zeros Second,56.682,3.11E+01,57.5,9.02,147.132
unpopular,Smooth Bay,Ocean Waves For Sleep,56.975,1.57E+01,24.4,10.2,191.126
unpopular,Bottom of the Barrel,Garret Fitch,56.979,4.35E+01,33.6,11.1,198.547
unpopular,He Shall Feed His Flock,New Jersey Mass Choir,57.572,3.15E+01,10.7,84.8,448.307
unpopular,Wind The Bobbin Up,Kidzone,58.444,3.86E+00,78.3,9.65,39.893
unpopular,HOMEGIRLS,Myles T. Jordan,58.564,8.09E+01,30.5,7.04,193.699
unpopular,Becoming A Bore,Glen D. Giles,58.77,2.10E+01,52.5,9.67,181.547
unpopular,"The subtle sound, light and scent that soothe and heal",Tmang,59.005,1.07E+01,6.48,24.6,600
unpopular,Without You - Snippet,Latif,59.013,3.57E+01,70.8,8.36,73.36
unpopular,Tre Jones,Saint James,59.853,7.51E+01,44.3,27.7,145.959
unpopular,Wonderful Boy,Terra Trona,60.014,2.20E+01,51.8,16.7,188.875
unpopular,Two Worlds,Piano Mood,60.019,3.04E-01,59.4,8.94,211.984
unpopular,Stardust - Instrumental,Peter Nero,60.124,1.23E+01,43.7,6.51,286.573
unpopular,Can't Let Love - Snippet,Latif,60.555,5.40E+01,66,8.74,63.893
unpopular,When Next in Love I Fall,The Magnetic Fields,60.66,3.42E+01,25.5,12.3,138.996
unpopular,Clouds,62 Flat,60.968,1.91E+01,85.2,19,293.395
unpopular,Delicate Rains,Sonido Del Bosque y Naturaleza,61.456,9.94E+01,63.4,10.5,114.547
unpopular,Infinite Calm,Zen Path,61.856,2.53E+00,16.6,10.2,193.065
unpopular,Remembering Marina,Jarryd Elias,62.188,3.84E+00,10.8,10.2,127.908
unpopular,God Ain't No Stained Glass Window,Kathy Mattea,62.302,3.32E+00,35.1,11.2,218.76
unpopular,Indefinite,Robert W Hildreth,62.322,9.19E+00,21,83.4,184.013
unpopular,Alone,Slava Chekhov,62.362,1.57E+00,50.8,9.83,154.645
unpopular,My Old Flame - Mono Mix,Max Roach,63.109,2.87E+01,54.3,11.4,219.573
unpopular,When I Fall In Love,Peter Nero,63.147,1.15E+01,38,38.3,360.227
unpopular,A Futile Apology,Slava Chekhov,63.264,1.56E+00,58.5,11,224.427
unpopular,Cigarettes and Coffee,Hope Waits,63.558,3.75E+01,23.3,10.9,253.56
unpopular,Greener World,Gwilym Gold,63.73,1.51E+01,12.1,9.99,236.747
unpopular,Alpine Ridge,Piano Mood,63.929,3.28E-01,61.9,9.99,228.126
unpopular,Whisper,Piano Mood,63.937,2.72E+00,24.4,39.9,184.967
unpopular,C Major,Chilly Gonzales,63.985,1.19E+01,46,10.7,266.28
unpopular,Hit The Hay,Bedtime Instrumental Piano Music Academy,64.208,5.77E-01,77.9,11.3,140.098
unpopular,Hit The Hay,Bedtime Instrumental Piano Music Academy,64.208,5.77E-01,77.9,11.5,140.098
unpopular,Madison to St Cloud,Paris Street,64.248,5.20E+01,29.8,12.3,226.915
unpopular,Cheap Men,Melanie Comarcho,64.363,6.03E+01,49.3,10.7,116.458
unpopular,For Anna,Piano Mood,64.371,6.92E+00,41.2,9.04,198.795
unpopular,Leon,Piano Mood,64.438,1.08E-01,49,9.37,180.484
unpopular,Marsh Meditation,Sonidos de la Naturaleza para Dormir,64.631,3.91E+01,11,14.9,187.198
unpopular,Nightland,Piano Mood,64.798,2.62E+00,39.8,10.2,194.458
unpopular,"Desert Sands, Pt. 1",Vapid Rumors,64.946,4.26E+01,59.7,10.9,132.676
unpopular,Tranquillity,Bedtime Instrumental Piano Music Academy,64.994,6.74E-01,55.6,11.4,211.005
unpopular,Tranquillity,Bedtime Instrumental Piano Music Academy,64.994,6.74E-01,55.6,7.75,211.005
unpopular,Bedtime Meander,Lluvia del Bosque,65.192,3.87E+01,21.9,16.3,207.794
unpopular,Journey's End,Piano Mood,65.212,1.94E+00,42.3,12,194.815
unpopular,yankee fakir,Zella Rae,65.445,3.54E+00,6.29,15.7,332.487
unpopular,Burn Down - Live at SG Studios,Cade Holliday,65.768,2.77E+01,64.4,29.1,197.824
unpopular,Blind As I Am,Indiana,65.891,2.97E+01,35.8,26.4,221.013
unpopular,Keys of Peace,Piano Mood,66.151,4.20E-01,55.8,9.68,215.532
unpopular,My Funny Valentine,Peter Nero,66.207,1.90E+01,42.2,10.9,301.48
unpopular,Blanket of Snow,Piano Mood,66.304,2.90E+00,49.1,20,160.5
unpopular,Etherea,Piano Mood,66.384,7.20E-01,62.6,34.2,198.016
unpopular,Flying Without Wings,Shadowdream,66.519,5.15E+00,6.21,8.71,276
unpopular,Head And Shoulders,Kidzone,66.744,2.40E+01,78.7,9.44,67.013
unpopular,whispering city,Zella Rae,66.792,5.32E+00,17.7,9.77,337.528
unpopular,Susan Song,Demian Slade,66.876,2.56E+00,33.1,10.9,396.676
unpopular,Morning Sky,Piano Mood,67.262,3.43E-01,51,11.3,192.605
unpopular,Melancholy,Clara Ponty,67.52,7.33E+00,25,9.85,197.573
unpopular,when a girl's beautiful,Zella Rae,67.536,8.18E+00,17.7,9.13,335.308
unpopular,The Situation,Glenn Wiggins,67.683,2.77E+01,28.4,21.1,151.55
unpopular,"Glory, Glory",Daniel Ballinger,67.701,2.73E+01,50.5,9.32,191.947
unpopular,Sweden,Piano Mood,67.723,6.02E+00,32.4,9.32,227.149
unpopular,Old Friends,Piano Mood,67.859,1.47E+00,66,13.5,173.066
unpopular,Let It Snow,Steve Chavez,67.874,5.90E+01,61.4,10.3,194.507
unpopular,Imma G - Main,Dem Get Away Boyz,67.961,7.52E+01,56.4,11.6,264.76
unpopular,Deep Relaxation,Zen Path,68.065,4.49E+00,11.9,12.8,107.854
unpopular,April's Fool,Piano Mood,68.238,2.71E+00,50.2,7.23,208.75
unpopular,Distant Noise,Pink Noise Therapy,68.386,4.50E+01,18.7,16.2,194.25
unpopular,Healing Harmonies,Meditative Zen,68.409,7.25E-01,36.5,11.1,172
unpopular,Lands End,Piano Mood,68.428,8.12E-01,45,15.7,201.278
unpopular,By the River,Piano Mood,68.488,1.06E+00,59.3,17.8,215.598
unpopular,Slow Emotion,Sound Frames,68.504,1.74E+01,24,10.6,55.75
unpopular,Transcend,Robert W Hildreth,68.74,3.23E+00,27.8,8.73,208
unpopular,Happy Thought,Bedtime Instrumental Piano Music Academy,68.748,2.34E-01,37.2,10.7,185.736
unpopular,Happy Thought,Bedtime Instrumental Piano Music Academy,68.748,2.34E-01,37.2,8.03,185.736
unpopular,Daybreak,Piano Mood,68.751,3.19E+00,46.7,19.3,178.835
unpopular,The Last Time,Piano Mood,68.773,4.17E+00,47.7,51.7,203.25
unpopular,Out of Reach,Piano Mood,68.968,4.88E+00,40.4,10.5,216.574
unpopular,Stay Young,Piano Mood,69.043,1.16E+00,36.2,8.82,225.883
unpopular,Reminicence,Clara Ponty,69.105,1.47E+01,32,9.99,195.733
unpopular,The Itsy Bitsy Spider,Classical Lullabies TaTaTa,69.18,9.26E+00,69.5,13.9,70.877
unpopular,Serenity is the state of being calm and peaceful,Tmang,69.352,1.41E+01,6.04,9.92,600
unpopular,Blissful Tranquility,Meditative Zen,69.596,5.00E+00,6.47,32.8,174
unpopular,Pullup n Show (feat. Trae tha Truth),Mack Biggers,69.636,9.45E+01,41.1,69.9,195.533
unpopular,Lazy Days,Piano Mood,69.721,7.43E+00,27.1,85.8,237.75
unpopular,Smell The Hate,T-Tomp,69.781,3.91E+01,59.4,8.87,97.032
unpopular,The focus on the present moment and the inner self,Tmang,69.867,1.34E+01,18.2,8.12,315.688
unpopular,Luna,The Aliens,69.905,3.97E+01,19.2,29.1,214.64
unpopular,Trials & Tribulations,Dj Teddy,69.951,6.49E+01,51,10.6,208.484
unpopular,CTC,Rotten Sound,69.988,8.02E+01,29,37,144.32
unpopular,Nightmare Facades,Shadowdream,70.011,3.16E+01,14.2,10.6,348
unpopular,Silent Whispers,Zen Path,70.204,8.50E+00,19.1,11.7,122.047
unpopular,City Fog,Piano Mood,70.219,5.46E+00,29,8.64,195.674
unpopular,Deep End,Bluejeans,70.222,5.87E+01,34.9,10.2,182.282
unpopular,Breathing Space,Zen Path,70.314,1.75E+00,21.1,8.4,184.764
unpopular,Big Wolf,Zeros Second,70.335,8.64E+01,41.5,10.2,264.204
unpopular,Between Channels,Pink Noise Therapy,70.446,1.00E+02,5.83,12.6,112.682
unpopular,You Need a Pantyliner,Melanie Comarcho,70.485,6.70E+01,46.3,26.5,103.542
unpopular,Waterfall,Piano Mood,70.519,7.23E+00,39.4,18.2,207.201
unpopular,Shine a Light,Piano Mood,70.701,2.15E-01,54.7,8.94,215.72
unpopular,A Summer Stroll,Sonidos de la Naturaleza para Dormir,70.705,3.67E+01,28,38.9,192.08
unpopular,Mists of Time,Piano Mood,70.922,2.88E+00,30.1,14.5,203.138
unpopular,Eastern Shoreline,Winds and Oceans,71.004,4.10E+01,20.3,17.2,135.51
unpopular,Izanami,Prismo Eclectic,71.053,7.14E+00,48.8,11.8,122.182
unpopular,Orca,Embien,71.085,6.78E+00,18.2,17.2,174.875
unpopular,Broken Sleep,Pink Noise Therapy,71.235,2.93E+00,24.7,12,166.531
unpopular,Amen,The Aliens,71.236,2.27E+01,20.3,10.7,77.933
unpopular,Sinti No Soy Nada,Kurlin,71.383,3.96E+01,39,9.44,174.789
unpopular,Marvin Gayy,ynslilblake,71.492,3.72E+01,56.4,9.96,191.494
unpopular,Echo Chamber,Piano Mood,71.514,4.23E+00,44.7,20.1,204.02
unpopular,Death Could Not Hold Him (Live),The Wilburns,71.653,3.59E+01,46.9,9.79,535.067
unpopular,Give Love on Christmas Day,J. Chang-Tablada,71.897,3.71E+01,46.9,19.4,206.017
unpopular,Been Through Enough,Garret Fitch,71.923,2.60E+01,29.4,12.4,267.64
unpopular,Map Of The World,Chilly Gonzales,72.01,5.24E+01,62.4,18.4,231.52
unpopular,Look of Love,Piano Mood,72.043,3.86E+00,52.6,7.2,198
unpopular,Exhale,Sound Frames,72.065,2.91E+01,27.8,3.29,164
unpopular,Many Times,Piano Mood,72.085,9.60E+00,25.1,12.2,213.5
unpopular,Face In His Lap,FGM HEC,72.375,6.30E+01,63.4,10.4,154.202
unpopular,"I Know, I Know",Gwilym Gold,72.4,2.57E+01,17.6,14.9,292.147
unpopular,Santa Clause Is Back in Town,J. Chang-Tablada,72.415,3.79E+01,63.5,9.55,173.552
